tweet_text,Time,origin_long,origin_lat,latitude,longitude
"USGS reports a M0.69 #earthquake 14km SW of Searles Valley, CA on 10/29/19 @ 3:25:36 UTC https://t.co/olC2Nnv8Nx #quake",2019-10-31T08:46:13.540Z,-117.5233333,35.6856667,35.668335,-117.504837
"1.6 magnitude #earthquake. 8 mi from Ridgecrest, CA, #UnitedStates https://t.co/yd4YboNVvT",2019-10-31T08:46:13.540Z,-117.5233333,35.6856667,35.67,-117.542
"USGS reports a M1.68 #earthquake 13km ENE of Ridgecrest, CA on 10/29/19 @ 2:52:39 UTC https://t.co/iqahgh7FBR #quake",2019-10-31T08:46:13.540Z,-117.5233333,35.6856667,35.670166,-117.5439987
"USGS reports a M0.82 #earthquake 7km ENE of Ridgecrest, CA on 10/29/19 @ 2:04:10 UTC https://t.co/A5XwiI2T5F #quake",2019-10-31T08:46:13.540Z,-117.5233333,35.6856667,35.6405,-117.5971667
Get our free LastQuake app for real time #earthquake info! Share your experience and read others https://t.co/fqFZsb0Nhk,2019-10-31T08:46:13.540Z,-117.5233333,35.6856667,35.68,-117.57
Felt #earthquake (#sismo) M2.8 strikes 11 km NE of #Ridgecrest (#California) 7 min ago. Please report to:… https://t.co/lgxWUSJDCW,2019-10-31T08:46:13.540Z,-117.5233333,35.6856667,35.68,-117.57
"Ml 2.78 earthquake (automatic) occured at 2019-10-29T01:50:07 UTC, 11km NE of Ridgecrest, CA https://t.co/uOfKnZZPdi",2019-10-31T08:46:13.540Z,-117.5233333,35.6856667,35.6818333,-117.5743333
"2.9 magnitude #earthquake. 11 km from Ridgecrest, #CA, #UnitedStates https://t.co/PwZJ8yrE27",2019-10-31T08:46:13.540Z,-117.5233333,35.6856667,35.683,-117.57
"2.9 magnitude #earthquake. 7 mi from Ridgecrest, CA, #UnitedStates https://t.co/hqCTh34sQS",2019-10-31T08:46:13.540Z,-117.5233333,35.6856667,35.683,-117.57
"USGS reports a M2.78 #earthquake 11km NE of Ridgecrest, CA on 10/29/19 @ 1:50:07 UTC https://t.co/SSpPwv7MLY #quake",2019-10-31T08:46:13.540Z,-117.5233333,35.6856667,35.6818333,-117.5743333
"Ml 2.86 earthquake (automatic) occured at 2019-10-29T01:50:07 UTC, 12km NE of Ridgecrest, CA https://t.co/uOfKnZZPdi",2019-10-31T08:46:13.540Z,-117.5233333,35.6856667,35.6828346,-117.5701675
"California, United States of America
ML 2.9 (3 min ago)
9km 35.68°N 117.57°W
Oct 29, 2019 01:50:07 UTC
#earthquake",2019-10-31T08:46:13.540Z,-117.5233333,35.6856667,35.68,-117.57
"USGS reports a M1.1 #earthquake 14km SW of Searles Valley, CA on 10/29/19 @ 1:37:39 UTC https://t.co/FVK8dcCKA4 #quake",2019-10-31T08:46:13.540Z,-117.5233333,35.6856667,35.677166,-117.5081635
"2.9 magnitude #earthquake. 6 km from Tallaboa, Penuelas, #PuertoRico https://t.co/ozjPbiUUZs",2019-10-31T08:07:36.380Z,-66.7096,17.9388,17.939,-66.71
"Md 2.88 earthquake (reviewed) occured at 2019-10-31T08:07:36 UTC, 6km S of Tallaboa, Puerto Rico https://t.co/zLHhVonEg5",2019-10-31T08:07:36.380Z,-66.7096,17.9388,17.9388,-66.7096
"USGS reports a M2.88 #earthquake 6km S of Tallaboa, Puerto Rico on 10/31/19 @ 8:07:36 UTC https://t.co/legbc95j4U #quake",2019-10-31T08:07:36.380Z,-66.7096,17.9388,17.9388,-66.7096
"2.5 magnitude #earthquake. 7 km from Tallaboa, Penuelas, #PuertoRico https://t.co/cfWrYpvhF3",2019-10-31T08:07:36.380Z,-66.7096,17.9388,17.929,-66.714
"USGS reports a M2.53 #earthquake 7km S of Tallaboa, Puerto Rico on 10/30/19 @ 16:54:41 UTC https://t.co/2n15LiHUWZ #quake",2019-10-31T08:07:36.380Z,-66.7096,17.9388,17.929,-66.7143
"Md 2.53 earthquake (reviewed) occured at 2019-10-30T16:54:41 UTC, 7km S of Tallaboa, Puerto Rico https://t.co/4ViQS38KhV",2019-10-31T08:07:36.380Z,-66.7096,17.9388,17.929,-66.7143
"That face expression you are waiting for when the drums starts 😵😲🤯
#business #mindset #onlinebusiness #Nightmare… https://t.co/FatpqUITOY",2019-10-31T08:07:36.380Z,-66.7096,17.9388,18.0,-66.6167
"I'm at @PlanetFitness in Ponce, PR https://t.co/ywc7QCFFxQ",2019-10-31T08:07:36.380Z,-66.7096,17.9388,17.99771169,-66.63903484
"Dive into adventure with the Puerto Rico Faculty-Led Program 🐠 @ Ponce, Puerto Rico https://t.co/AGKRbBqqri",2019-10-31T08:07:36.380Z,-66.7096,17.9388,18.0,-66.6167
"Wine is fine too, I guess. 🍷
shafervineyards #Merlot
•
•
•
#RedWine #Wine #WineLife… https://t.co/xN7q4Dfb8l",2019-10-31T08:07:36.380Z,-66.7096,17.9388,17.99890715,-66.61394298
"Mb 4.2 earthquake (reviewed) occured at 2019-10-31T05:56:43 UTC, 53km WNW of Finschhafen, Papua New Guinea https://t.co/uo8sfOK5hh",2019-10-31T05:56:43.876Z,147.4584,-6.35,-6.35,147.4584
"USGS reports a M4.2 #earthquake 53km WNW of Finschhafen, Papua New Guinea on 10/31/19 @ 5:56:43 UTC https://t.co/nB1wjRwdUr #quake",2019-10-31T05:56:43.876Z,147.4584,-6.35,-6.35,147.4584
Felt #earthquake (#lindol) M4.6 strikes 61 km SW of #Davao (#Philippines) 24 min ago. Please report to:… https://t.co/9im1kJvmNm,2019-10-31T05:34:23.125Z,125.1146,6.8498,6.85,125.11
"This is the 20th felt #earthquake in Mindanao, Philippines in the last 53 hours https://t.co/wPtMW5ND1t",2019-10-31T05:34:23.125Z,125.1146,6.8498,6.85,125.11
M6.6 #earthquake (#lindol) strikes 100 km SE of #Budta (#Philippines) 20 min ago. Updated map of its effects: https://t.co/sfXH0iHhAA,2019-10-31T05:34:23.125Z,125.1146,6.8498,6.79,125.24
Estimated population in the felt area: 1.1 millions inhabitants https://t.co/N9Kjc8fJ5O,2019-10-31T05:34:23.125Z,125.1146,6.8498,6.8,125.26
"Map of felt reports received so far following the #earthquake M4.9 in Mindanao, Philippines 44 min ago https://t.co/cCdVNfFtn9",2019-10-31T05:34:23.125Z,125.1146,6.8498,6.8,125.26
M4.8 #earthquake (#lindol) strikes 49 km SW of #Davao (#Philippines) 15 min ago. Read eyewitnesses' stories &amp; share… https://t.co/ueetsqbJ1j,2019-10-31T05:34:23.125Z,125.1146,6.8498,6.9,125.2
"This is the 25th felt #earthquake in Mindanao, Philippines in the last 65 hours https://t.co/wPtMW5ND1t",2019-10-31T05:34:23.125Z,125.1146,6.8498,6.9,125.2
Felt #earthquake (#lindol) M4.8 strikes 49 km SW of #Davao (#Philippines) 12 min ago. Please report to:… https://t.co/lpbiMdIw8U,2019-10-31T05:34:23.125Z,125.1146,6.8498,6.9,125.2
"USGS reports a M2.1 #earthquake 74km S of Kobuk, Alaska on 10/31/19 @ 12:02:37 UTC https://t.co/lHLg7BDNIO #quake",2019-10-31T04:44:07.855Z,-157.2144,66.3227,66.255,-157.1995
"Ml 2.9 earthquake (automatic) occured at 2019-10-31T04:44:07 UTC, 67km SSW of Kobuk, Alaska https://t.co/q6itW6J01c",2019-10-31T04:44:07.855Z,-157.2144,66.3227,66.3205,-157.2148
"Ml 2.9 earthquake (automatic) occured at 2019-10-31T04:44:07 UTC, 66km SSW of Kobuk, Alaska https://t.co/q6itW6J01c",2019-10-31T04:44:07.855Z,-157.2144,66.3227,66.3224,-157.213
"Alaska, United States of America
ML 2.8 (360 min ago)
1km 66.35°N 157.22°W
Oct 30, 2019 15:29:32 UTC
#earthquake https://t.co/ZE806FCYQy",2019-10-31T04:44:07.855Z,-157.2144,66.3227,66.35,-157.22
1.7 magnitude #earthquake. Northern Alaska https://t.co/iDpZ9ZkbWp,2019-10-31T04:44:07.855Z,-157.2144,66.3227,66.335,-157.272
"Alaska, United States of America
ML 2.3 (41 min ago)
0km 66.26°N 157.20°W
Oct 28, 2019 21:38:01 UTC
#earthquake",2019-10-31T04:44:07.855Z,-157.2144,66.3227,66.26,-157.2
"Ml 2.5 earthquake (automatic) occured at 2019-10-28T05:40:20 UTC, 74km S of Kobuk, Alaska https://t.co/I5edk37bm9",2019-10-31T04:44:07.855Z,-157.2144,66.3227,66.2526,-157.201
USGS reports a M2.5 #earthquake northern Alaska on 10/28/19 @ 5:40:20 UTC https://t.co/1m5fCIWeqf #quake,2019-10-31T04:44:07.855Z,-157.2144,66.3227,66.2526,-157.201
"Ml 2.6 earthquake (automatic) occured at 2019-10-28T03:55:27 UTC, 68km SSW of Kobuk, Alaska https://t.co/fFwNSbYWlF",2019-10-31T04:44:07.855Z,-157.2144,66.3227,66.3125,-157.2242
"Ml 2.7 earthquake (automatic) occured at 2019-10-28T03:55:27 UTC, 68km SSW of Kobuk, Alaska https://t.co/fFwNSbYWlF",2019-10-31T04:44:07.855Z,-157.2144,66.3227,66.3125,-157.2242
USGS reports a M2.7 #earthquake northern Alaska on 10/28/19 @ 3:55:27 UTC https://t.co/atNlQws2wl #quake,2019-10-31T04:44:07.855Z,-157.2144,66.3227,66.3064,-157.226
"Ml 2.7 earthquake (automatic) occured at 2019-10-28T03:55:27 UTC, northern Alaska https://t.co/fFwNSbYWlF",2019-10-31T04:44:07.855Z,-157.2144,66.3227,66.3064,-157.226
USGS reports a M2 #earthquake northern Alaska on 10/27/19 @ 3:28:11 UTC https://t.co/LLV79v4S6I #quake,2019-10-31T04:44:07.855Z,-157.2144,66.3227,66.3181,-157.2186
USGS reports a M2.1 #earthquake northern Alaska on 10/26/19 @ 19:03:07 UTC https://t.co/pj9TrXzqoy #quake,2019-10-31T04:44:07.855Z,-157.2144,66.3227,66.3281,-157.2319
USGS reports a M2 #earthquake northern Alaska on 10/26/19 @ 8:36:43 UTC https://t.co/HT0AzmVKOv #quake,2019-10-31T04:44:07.855Z,-157.2144,66.3227,66.3397,-157.215
"USGS reports a M1.7 #earthquake 69km S of Kobuk, Alaska on 10/26/19 @ 5:36:37 UTC https://t.co/GGFFa6MHPs #quake",2019-10-31T04:44:07.855Z,-157.2144,66.3227,66.2904,-157.1679
"Ml 2.5 earthquake (automatic) occured at 2019-10-26T02:40:05 UTC, northern Alaska https://t.co/gkFPDtQpsp",2019-10-31T04:44:07.855Z,-157.2144,66.3227,66.2946,-157.2573
"Ml 3.1 earthquake (automatic) occured at 2019-10-25T22:54:25 UTC, 73km SSW of Kobuk, Alaska https://t.co/OeShEBafrR",2019-10-31T04:44:07.855Z,-157.2144,66.3227,66.267,-157.2385
"Ml 3.1 earthquake (automatic) occured at 2019-10-25T22:54:25 UTC, 72km SSW of Kobuk, Alaska https://t.co/OeShEBafrR",2019-10-31T04:44:07.855Z,-157.2144,66.3227,66.2662,-157.2396
"Alaska, United States of America
ML 3.1 (7 min ago)
0km 66.27°N 157.21°W
Oct 25, 2019 22:54:25 UTC
#earthquake https://t.co/ughhCN7m64",2019-10-31T04:44:07.855Z,-157.2144,66.3227,66.27,-157.21
USGS reports a M3.1 #earthquake northern Alaska on 10/25/19 @ 22:54:25 UTC https://t.co/UTA1ixp7cZ #quake,2019-10-31T04:44:07.855Z,-157.2144,66.3227,66.2732,-157.2051
"Ml 3.1 earthquake (automatic) occured at 2019-10-25T22:54:25 UTC, northern Alaska https://t.co/OeShEBafrR",2019-10-31T04:44:07.855Z,-157.2144,66.3227,66.2732,-157.2051
USGS reports a M1.6 #earthquake northern Alaska on 10/25/19 @ 22:35:05 UTC https://t.co/1Wj3ImkcZZ #quake,2019-10-31T04:44:07.855Z,-157.2144,66.3227,66.3214,-157.2761
"Ml 2.7 earthquake (automatic) occured at 2019-10-25T09:49:51 UTC, 63km SSW of Kobuk, Alaska https://t.co/UqKZPCew1T",2019-10-31T04:44:07.855Z,-157.2144,66.3227,66.3532,-157.2423
"Alaska, United States of America
ML 2.8 (21 min ago)
0km 66.32°N 157.21°W
Oct 25, 2019 07:00:10 UTC
#earthquake",2019-10-31T04:44:07.855Z,-157.2144,66.3227,66.32,-157.21
"Ml 2.8 earthquake (automatic) occured at 2019-10-25T07:00:10 UTC, 66km SSW of Kobuk, Alaska https://t.co/82hjT5R4vS",2019-10-31T04:44:07.855Z,-157.2144,66.3227,66.3244,-157.2145
"Ml 3.3 earthquake (automatic) occured at 2019-10-24T02:11:55 UTC, 65km SSW of Kobuk, Alaska https://t.co/Yo4WoywaNq",2019-10-31T04:44:07.855Z,-157.2144,66.3227,66.3356,-157.2169
"MD 3.4 (20 min ago)
56km 19.26°N 67.63°W
Oct 31, 2019 03:59:30 UTC
#earthquake",2019-10-31T03:59:30.400Z,-67.6328,19.2591,19.26,-67.63
"Md 3.36 earthquake (reviewed) occured at 2019-10-31T03:59:30 UTC, 101km NNW of San Antonio, Puerto Rico https://t.co/rlFQq2Yr9u",2019-10-31T03:59:30.400Z,-67.6328,19.2591,19.2591,-67.6328
"USGS reports a M3.36 #earthquake 101km NNW of San Antonio, Puerto Rico on 10/31/19 @ 3:59:30 UTC https://t.co/6bIq6ZGmDC #quake",2019-10-31T03:59:30.400Z,-67.6328,19.2591,19.2591,-67.6328
"MD 2.7 (320 min ago)
37km 19.22°N 67.62°W
Oct 23, 2019 23:54:46 UTC
#earthquake",2019-10-31T03:59:30.400Z,-67.6328,19.2591,19.22,-67.62
"MD 2.6 (210 min ago)
25km 18.15°N 67.45°W
Oct 31, 2019 03:43:15 UTC
#earthquake",2019-10-31T03:43:15.590Z,-67.4523,18.1491,18.15,-67.45
"MD 2.3 (72 min ago)
15km 18.16°N 67.42°W
Oct 25, 2019 22:28:48 UTC
#earthquake",2019-10-31T03:43:15.590Z,-67.4523,18.1491,18.16,-67.42
"4.6 magnitude #earthquake. 38km SW of Ndoi Island, Fiji https://t.co/r1dEyzFXh3",2019-10-31T02:08:41.031Z,-178.9298,-20.9176,-20.918,-178.93
"USGS reports a M4.6 #earthquake 38km SW of Ndoi Island, Fiji on 10/31/19 @ 2:08:41 UTC https://t.co/PPU9ijnbrz #quake",2019-10-31T02:08:41.031Z,-178.9298,-20.9176,-20.9176,-178.9298
"Eastern, Fiji
MB 4.6 (20 min ago)
619km 20.92°S 178.93°W
Oct 31, 2019 02:08:41 UTC
#earthquake https://t.co/0KHrFfPYdz",2019-10-31T02:08:41.031Z,-178.9298,-20.9176,-20.92,-178.93
"Mb 4.6 earthquake (reviewed) occured at 2019-10-31T02:08:41 UTC, 38km SW of Ndoi Island, Fiji https://t.co/fTgYmG6ETw",2019-10-31T02:08:41.031Z,-178.9298,-20.9176,-20.9176,-178.9298
"【M4.6】FIJI REGION 618.7km 2019/10/31 11:08:41JST, 2019/10/31 02:08:41UTC
(G)https://t.co/7EorHxIkcJ (USGS)https://t.co/reUn4WW20F",2019-10-31T02:08:41.031Z,-178.9298,-20.9176,-20.9176,-178.9298
M6.4 #earthquake (#lindol) strikes 90 km E of #Budta (#Philippines) 9 min ago. Effects reported by eyewitnesses: https://t.co/qZNF3yBGyJ,2019-10-31T01:11:19.125Z,125.1534,6.908,6.97,125.22
"Map of felt reports received so far following the #earthquake M6.5 in Mindanao, Philippines 41 min ago https://t.co/5nkSDbPy2U",2019-10-31T01:11:19.125Z,125.1534,6.908,6.96,125.22
Felt #earthquake (#lindol) M4.6 strikes 61 km SW of #Davao (#Philippines) 24 min ago. Please report to:… https://t.co/9im1kJvmNm,2019-10-31T01:11:19.125Z,125.1534,6.908,6.85,125.11
M4.8 #earthquake (#lindol) strikes 49 km SW of #Davao (#Philippines) 15 min ago. Read eyewitnesses' stories &amp; share… https://t.co/ueetsqbJ1j,2019-10-31T01:11:19.125Z,125.1534,6.908,6.9,125.2
"This is the 25th felt #earthquake in Mindanao, Philippines in the last 65 hours https://t.co/wPtMW5ND1t",2019-10-31T01:11:19.125Z,125.1534,6.908,6.9,125.2
Felt #earthquake (#lindol) M4.8 strikes 49 km SW of #Davao (#Philippines) 12 min ago. Please report to:… https://t.co/lpbiMdIw8U,2019-10-31T01:11:19.125Z,125.1534,6.908,6.9,125.2
"USGS reports a M4.1 #earthquake 91km NE of San Pedro de Atacama, Chile on 10/31/19 @ 0:53:14 UTC https://t.co/vm4AcpPQcs #quake",2019-10-31T00:53:14.842Z,-67.6226,-22.2956,-22.2956,-67.6226
"Mb 4.1 earthquake (reviewed) occured at 2019-10-31T00:53:14 UTC, 91km NE of San Pedro de Atacama, Chile https://t.co/1BAOki5aj2",2019-10-31T00:53:14.842Z,-67.6226,-22.2956,-22.2956,-67.6226
"MD 3.9 (323 min ago)
129km 19.47°N 64.92°W
Oct 30, 2019 23:02:13 UTC
#earthquake",2019-10-30T23:02:13.760Z,-64.9203,19.4738,19.47,-64.92
"MD 3.3 (306 min ago)
35km 19.43°N 64.90°W
Oct 26, 2019 05:03:06 UTC
#earthquake",2019-10-30T23:02:13.760Z,-64.9203,19.4738,19.43,-64.9
"MD 3.2 (270 min ago)
138km 19.46°N 64.85°W
Oct 26, 2019 00:29:17 UTC
#earthquake",2019-10-30T23:02:13.760Z,-64.9203,19.4738,19.46,-64.85
"5.0 magnitude #earthquake. 69 km from #Kirakira, Makira, Solomon Islands https://t.co/KYRFBQurye",2019-10-30T22:59:15.538Z,161.29399999999995,-10.4101,-10.41,161.294
"Mb 5 earthquake (reviewed) occured at 2019-10-30T22:59:15 UTC, 68km W of Kirakira, Solomon Islands https://t.co/3peKedNMlW",2019-10-30T22:59:15.538Z,161.29399999999995,-10.4101,-10.4101,161.294
"5.0 earthquake, 68km W of Kirakira, Solomon Islands. 2019-10-31 09:59:15 at epicenter (21m ago, depth 43km). https://t.co/56QPeXOtcl",2019-10-30T22:59:15.538Z,161.29399999999995,-10.4101,-10.4101,161.294
"M5.0 SOLOMON ISLANDS Depth 43.1km Oct 30, 2019 22:59:15 UTC, Oct 31, 2019 09:59:15 at epicenter https://t.co/p1jDwDWKxF",2019-10-30T22:59:15.538Z,161.29399999999995,-10.4101,-10.4101,161.294
"【M5.0】SOLOMON ISLANDS 43.1km 2019/10/31 07:59:15JST, 2019/10/30 22:59:15UTC
(G)https://t.co/z8R3b9FaNz (USGS)https://t.co/24rKYnLTI0",2019-10-30T22:59:15.538Z,161.29399999999995,-10.4101,-10.4101,161.294
"USGS reports a M5 #earthquake 68km W of Kirakira, Solomon Islands on 10/30/19 @ 22:59:15 UTC https://t.co/W2zPzXRb7D #quake",2019-10-30T22:59:15.538Z,161.29399999999995,-10.4101,-10.4101,161.294
"A 5.0 magnitude earthquake occurred 42.25mi W of Kirakira, Solomon Islands. Details: https://t.co/o2R2SJJF2i Map: https://t.co/mbm33liJmr",2019-10-30T22:59:15.538Z,161.29399999999995,-10.4101,-10.4101,161.294
"Mb 4.6 earthquake (reviewed) occured at 2019-10-30T22:59:09 UTC, 108km NNW of Nggilat, Indonesia https://t.co/3GzK9wnQas",2019-10-30T22:59:09.553Z,120.0215,-7.3578,-7.3578,120.0215
"【M4.6】FLORES SEA 423.8km 2019/10/31 07:59:09JST, 2019/10/30 22:59:09UTC
(G)https://t.co/i28EkE4XE3 (USGS)https://t.co/GstjmKFoZo",2019-10-30T22:59:09.553Z,120.0215,-7.3578,-7.3578,120.0215
"USGS reports a M1.25 #earthquake 8km ESE of Ridgecrest, CA on 10/31/19 @ 11:12:43 UTC https://t.co/Ssn9ziYz3C #quake",2019-10-30T22:57:26.670Z,-117.5296667,35.5475,35.6020012,-117.5926666
"Minor 3.51 earthquake: 15:57:26 on 10/30. Loc: 9.9mi ESE of Ridgecrest, CA. Depth: 2.6 mi https://t.co/vXDqSkAJ4v",2019-10-30T22:57:26.670Z,-117.5296667,35.5475,35.5475,-117.5296667
"Ml 3.51 earthquake (reviewed) occured at 2019-10-30T22:57:26 UTC, 16km ESE of Ridgecrest, CA https://t.co/YACCtl6b99",2019-10-30T22:57:26.670Z,-117.5296667,35.5475,35.5475,-117.5296667
M3.2 #earthquake (#sismo) strikes 15 km SE of #Ridgecrest (#California) 21 min ago. Read eyewitnesses' stories &amp; sh… https://t.co/bjMbYVaHsk,2019-10-30T22:57:26.670Z,-117.5296667,35.5475,35.55,-117.53
Get our free LastQuake app for real time #earthquake info! Share your experience and read others https://t.co/UMeRNANz63,2019-10-30T22:57:26.670Z,-117.5296667,35.5475,35.55,-117.53
This is the 4th felt #earthquake in Southern California in the last 46 hours https://t.co/wPtMW5ND1t,2019-10-30T22:57:26.670Z,-117.5296667,35.5475,35.55,-117.53
Felt #earthquake (#sismo) M3.2 strikes 15 km SE of #Ridgecrest (#California) 11 min ago. Please report to:… https://t.co/CTSZx76k7w,2019-10-30T22:57:26.670Z,-117.5296667,35.5475,35.55,-117.53
"3.2 magnitude #earthquake. 15 km from Ridgecrest, #CA, #UnitedStates https://t.co/mbuGLepGpl",2019-10-30T22:57:26.670Z,-117.5296667,35.5475,35.548,-117.527
"3.2 magnitude #earthquake. 10 mi from Ridgecrest, CA, #UnitedStates https://t.co/pnwO66nvR1",2019-10-30T22:57:26.670Z,-117.5296667,35.5475,35.548,-117.527
"California, United States of America
ML 3.2 (4 min ago)
4km 35.55°N 117.53°W
Oct 30, 2019 22:57:26 UTC
#earthquake https://t.co/4CsA8iS2Za",2019-10-30T22:57:26.670Z,-117.5296667,35.5475,35.55,-117.53
"USGS reports a M3.19 #earthquake 16km ESE of Ridgecrest, CA on 10/30/19 @ 22:57:26 UTC https://t.co/SPVRjCejz2 #quake",2019-10-30T22:57:26.670Z,-117.5296667,35.5475,35.5475006,-117.5273361
"Ml 3.19 earthquake (automatic) occured at 2019-10-30T22:57:26 UTC, 16km ESE of Ridgecrest, CA https://t.co/YACCtl6b99",2019-10-30T22:57:26.670Z,-117.5296667,35.5475,35.5475006,-117.5273361
"USGS reports a M1.42 #earthquake 18km E of Ridgecrest, CA on 10/30/19 @ 22:16:14 UTC https://t.co/HRdnZQ91Ch #quake",2019-10-30T22:57:26.670Z,-117.5296667,35.5475,35.6116676,-117.4781647
"USGS reports a M1.66 #earthquake 20km NE of Johannesburg, CA on 10/30/19 @ 7:30:33 UTC https://t.co/YmqTONwR7d #quake",2019-10-30T22:57:26.670Z,-117.5296667,35.5475,35.5123329,-117.4993362
This is the 3rd felt #earthquake in Southern California in the last 25 hours https://t.co/wPtMW5ND1t,2019-10-30T22:57:26.670Z,-117.5296667,35.5475,35.57,-117.62
Felt #earthquake (#sismo) M2.3 strikes 7 km SE of #Ridgecrest (#California) 21 min ago. Please report to:… https://t.co/bR2yiBTHZy,2019-10-30T22:57:26.670Z,-117.5296667,35.5475,35.57,-117.62
"2.3 magnitude #earthquake. 8 km from Ridgecrest, CA, #UnitedStates https://t.co/uvLC6TwQk3",2019-10-30T22:57:26.670Z,-117.5296667,35.5475,35.568,-117.615
"2.3 magnitude #earthquake. 5 mi from Ridgecrest, #CA, United States https://t.co/UlKzDgdOVa",2019-10-30T22:57:26.670Z,-117.5296667,35.5475,35.568,-117.615
"California, United States of America
ML 2.3 (4 min ago)
4km 35.57°N 117.61°W
Oct 30, 2019 01:55:20 UTC
#earthquake",2019-10-30T22:57:26.670Z,-117.5296667,35.5475,35.57,-117.61
"USGS reports a M2.28 #earthquake 8km SE of Ridgecrest, CA on 10/30/19 @ 1:55:20 UTC https://t.co/ntFA6Eiqto #quake",2019-10-30T22:57:26.670Z,-117.5296667,35.5475,35.5681648,-117.6146698
"1.5 magnitude #earthquake. 17 km from Ridgecrest, #CA, #UnitedStates https://t.co/madfhkIvCF",2019-10-30T22:57:26.670Z,-117.5296667,35.5475,35.607,-117.479
"1.5 magnitude #earthquake. 11 mi from Ridgecrest, CA, #UnitedStates https://t.co/EQrpXa41oA",2019-10-30T22:57:26.670Z,-117.5296667,35.5475,35.607,-117.479
"USGS reports a M1.51 #earthquake 18km E of Ridgecrest, CA on 10/29/19 @ 9:20:52 UTC https://t.co/IxuSe6oC8S #quake",2019-10-30T22:57:26.670Z,-117.5296667,35.5475,35.6071663,-117.4786682
"USGS reports a M1.19 #earthquake 14km SE of Ridgecrest, CA on 10/29/19 @ 1:41:23 UTC https://t.co/bkwGR5hQoF #quake",2019-10-30T22:57:26.670Z,-117.5296667,35.5475,35.5281677,-117.5778351
"USGS reports a M1.25 #earthquake 19km ESE of Ridgecrest, CA on 10/28/19 @ 18:04:58 UTC https://t.co/NWCmIANZsS #quake",2019-10-30T22:57:26.670Z,-117.5296667,35.5475,35.5578346,-117.4803314
"1.7 magnitude #earthquake. 18 km from Ridgecrest, CA, #UnitedStates https://t.co/e9FZXSHsXg",2019-10-30T22:57:26.670Z,-117.5296667,35.5475,35.608,-117.474
"1.7 magnitude #earthquake. 11 mi from Ridgecrest, #CA, United States https://t.co/hsFtDIm7vQ",2019-10-30T22:57:26.670Z,-117.5296667,35.5475,35.608,-117.474
"USGS reports a M1.7 #earthquake 18km E of Ridgecrest, CA on 10/27/19 @ 9:05:22 UTC https://t.co/JuhUh4dniD #quake",2019-10-30T22:57:26.670Z,-117.5296667,35.5475,35.6078339,-117.4738312
"USGS reports a M1.71 #earthquake 6km SE of Ridgecrest, CA on 10/27/19 @ 0:29:29 UTC https://t.co/GDD8mFGPS9 #quake",2019-10-30T22:57:26.670Z,-117.5296667,35.5475,35.5813332,-117.6315002
"USGS reports a M1.15 #earthquake 17km E of Ridgecrest, CA on 10/26/19 @ 13:50:30 UTC https://t.co/MNjCfcAxHJ #quake",2019-10-30T22:57:26.670Z,-117.5296667,35.5475,35.6128349,-117.484169
"USGS reports a M1.18 #earthquake 15km ESE of Ridgecrest, CA on 10/26/19 @ 11:49:28 UTC https://t.co/rdGE3vJZYV #quake",2019-10-30T22:57:26.670Z,-117.5296667,35.5475,35.565834,-117.5224991
"USGS reports a M1.25 #earthquake 8km E of Ridgecrest, CA on 10/26/19 @ 6:42:33 UTC https://t.co/42IqJcH4oV #quake",2019-10-30T22:57:26.670Z,-117.5296667,35.5475,35.6086655,-117.5830002
"1.6 magnitude #earthquake. 8 km from Ridgecrest, #CA, #UnitedStates https://t.co/ZNt7d77G3R",2019-10-30T22:57:26.670Z,-117.5296667,35.5475,35.609,-117.582
"1.6 magnitude #earthquake. 5 mi from Ridgecrest, CA, #UnitedStates https://t.co/62SXkxiZYN",2019-10-30T22:57:26.670Z,-117.5296667,35.5475,35.609,-117.582
"M4.4 SOUTHERN SUMATRA, INDONESIA Depth 7.0km Oct 30, 2019 22:26:32 UTC, Oct 31, 2019 05:26:32 at epicenter https://t.co/A41QeNfiaT",2019-10-30T22:26:32.989Z,101.1284,-4.4216,-4.4216,101.1284
"【M4.4】SOUTHERN SUMATRA, INDONESIA 7.0km 2019/10/31 07:26:32 JST[UTC+9]
(G)https://t.co/iwWWCW8aK9 (USGS)https://t.co/lHxDUyYsKy",2019-10-30T22:26:32.989Z,101.1284,-4.4216,-4.4216,101.1284
"Mb 4.4 earthquake (reviewed) occured at 2019-10-30T22:26:32 UTC, 143km WSW of Bengkulu, Indonesia https://t.co/7ATtmu752N",2019-10-30T22:26:32.989Z,101.1284,-4.4216,-4.4216,101.1284
"USGS reports: M2,1 Earthquake 27km E of Honaunau-Napoopoo, Hawaii,
Depth -2,3 Km @ 2019-10-28 16:45:26 HST.
More in… https://t.co/EG0cGtSNWK",2019-10-30T20:56:31.890Z,-155.6071667,19.4605,19.4588333,-155.6061667
"Hawaii, United States of America
ML 2.5 (115 min ago)
0km 19.46°N 155.61°W
Oct 30, 2019 20:56:31 UTC
#earthquake",2019-10-30T20:56:31.890Z,-155.6071667,19.4605,19.46,-155.61
Felt #earthquake (#séisme) M5.3 strikes 96 km NW of #Bujumbura (#Burundi) 1hr 9min ago. Please report to:… https://t.co/2E9sqSU3bR,2019-10-30T20:55:27.146Z,28.4801,-2.7974,-2.84,28.69
