,created,text,location,hashtags,location#,
4,10/28/19 15:14,"USGS reports a M1.55 #earthquake 6km NW of The Geysers, CA on 10/28/19 @ 15:11:05 UTC https://t.co/0MjGnnK8pm #quake","{'type': 'Point', 'coordinates': [38.8061676, -122.8118362]}","[Hashtag(Text='earthquake'), Hashtag(Text='quake')]",19,1
5,10/28/19 14:11,"California, United States of America
MD 2.1 (4 min ago)
1km 38.80°N 122.81°W
Oct 28, 2019 14:07:22 UTC
#earthquake","{'type': 'Point', 'coordinates': [38.8, -122.81]}",[Hashtag(Text='earthquake')],19,0
6,10/28/19 14:10,"2.1 magnitude #earthquake. 8 km from #Cobb, CA, United States https://t.co/Z6ibYwlEEy","{'type': 'Point', 'coordinates': [38.804, -122.808]}","[Hashtag(Text='earthquake'), Hashtag(Text='Cobb')]",19,1
7,10/28/19 14:10,"USGS reports a M2.14 #earthquake 5km WNW of The Geysers, CA on 10/28/19 @ 14:07:22 UTC https://t.co/xH51GkRHVP #quake","{'type': 'Point', 'coordinates': [38.8036652, -122.8083344]}","[Hashtag(Text='earthquake'), Hashtag(Text='quake')]",19,1
8,10/28/19 13:12,"#KincadeFire 🔥 unofficial, automated update.
At Geyserville, CA. ⚠️ DO NOT USE FOR SAFETY PURPOSES - See officials… https://t.co/mdWX8Pk8ID","{'type': 'Point', 'coordinates': [38.74160999, -122.82802967]}",[Hashtag(Text='KincadeFire')],19,0
9,10/28/19 8:30,"2.3 magnitude #earthquake. 5 km from Cobb, #CA, United States https://t.co/a6T8Opyg2B","{'type': 'Point', 'coordinates': [38.798, -122.771]}","[Hashtag(Text='earthquake'), Hashtag(Text='CA')]",19,0
10,10/28/19 8:27,"California, United States of America
MD 2.3 (3 min ago)
0km 38.80°N 122.77°W
Oct 28, 2019 08:23:35 UTC
#earthquake","{'type': 'Point', 'coordinates': [38.8, -122.77]}",[Hashtag(Text='earthquake')],19,1
11,10/28/19 8:27,"USGS reports a M2.3 #earthquake 3km NNW of The Geysers, CA on 10/28/19 @ 8:23:35 UTC https://t.co/0No6ZPz5Dn #quake","{'type': 'Point', 'coordinates': [38.7980003, -122.770668]}","[Hashtag(Text='earthquake'), Hashtag(Text='quake')]",19,1
12,10/28/19 8:20,"1.6 magnitude #earthquake. 5 km from #Cobb, CA, United States https://t.co/b9M1L9Lc3q","{'type': 'Point', 'coordinates': [38.803, -122.777]}","[Hashtag(Text='earthquake'), Hashtag(Text='Cobb')]",19,1
13,10/28/19 8:18,"USGS reports a M1.64 #earthquake 3km NNW of The Geysers, CA on 10/28/19 @ 8:15:26 UTC https://t.co/zySyJnc5EF #quake","{'type': 'Point', 'coordinates': [38.8031654, -122.7773361]}","[Hashtag(Text='earthquake'), Hashtag(Text='quake')]",19,1
14,10/28/19 8:15,"Ml 3.3 earthquake (automatic) occured at 2019-10-28T08:10:43 UTC, 4km NNW of The Geysers, CA https://t.co/HQeflhcB8c","{'type': 'Point', 'coordinates': [38.8058319, -122.7766647]}",[],19,1
15,10/28/19 8:15,"2.5 magnitude #earthquake. 5 km from Cobb, #CA, ##UnitedStates https://t.co/g6Rbv77OYt","{'type': 'Point', 'coordinates': [38.797, -122.767]}","[Hashtag(Text='earthquake'), Hashtag(Text='CA'), Hashtag(Text='UnitedStates')]",19,1
16,10/28/19 8:15,"California, United States of America
ML 3.3 (4 min ago)
1km 38.81°N 122.78°W
Oct 28, 2019 08:10:43 UTC
#earthquake https://t.co/KrJsCFB1IB","{'type': 'Point', 'coordinates': [38.81, -122.78]}",[Hashtag(Text='earthquake')],19,0
17,10/28/19 8:15,"USGS reports a M3.3 #earthquake 4km NNW of The Geysers, CA on 10/28/19 @ 8:10:43 UTC https://t.co/RSzPI3A7e5 #quake","{'type': 'Point', 'coordinates': [38.8058319, -122.7766647]}","[Hashtag(Text='earthquake'), Hashtag(Text='quake')]",19,1
18,10/28/19 8:14,"3.3 earthquake, 4km NNW of The Geysers, CA. 2019-10-28 08:10:43 UTC at epicenter (4m ago, depth 1km). https://t.co/KI1DXbHUFn","{'type': 'Point', 'coordinates': [38.805832, -122.776665]}",[],19,1
19,10/28/19 8:11,"Md 2.47 earthquake (automatic) occured at 2019-10-28T08:08:09 UTC, 2km NNW of The Geysers, CA https://t.co/UsWYakk1s4","{'type': 'Point', 'coordinates': [38.7965012, -122.7671661]}",[],19,1
20,10/28/19 8:11,"California, United States of America
MD 2.5 (3 min ago)
0km 38.80°N 122.77°W
Oct 28, 2019 08:08:09 UTC
#earthquake","{'type': 'Point', 'coordinates': [38.8, -122.77]}",[Hashtag(Text='earthquake')],19,0
21,10/28/19 8:11,"USGS reports a M2.47 #earthquake 2km NNW of The Geysers, CA on 10/28/19 @ 8:08:09 UTC https://t.co/I8SPhPz1VZ #quake","{'type': 'Point', 'coordinates': [38.7965012, -122.7671661]}","[Hashtag(Text='earthquake'), Hashtag(Text='quake')]",19,1
22,10/28/19 6:50,"2.5 magnitude #earthquake. 8 km from Cobb, #CA, United States https://t.co/QlnoI4kNR0","{'type': 'Point', 'coordinates': [38.834, -122.811]}","[Hashtag(Text='earthquake'), Hashtag(Text='CA')]",19,1
23,10/28/19 6:49,"California, United States of America
MD 2.5 (4 min ago)
1km 38.83°N 122.81°W
Oct 28, 2019 06:45:30 UTC
#earthquake","{'type': 'Point', 'coordinates': [38.83, -122.81]}",[Hashtag(Text='earthquake')],19,1
24,10/28/19 6:49,"USGS reports a M2.51 #earthquake 8km W of Cobb, CA on 10/28/19 @ 6:45:30 UTC https://t.co/gPn18jjRli #quake","{'type': 'Point', 'coordinates': [38.8334999, -122.8111649]}","[Hashtag(Text='earthquake'), Hashtag(Text='quake')]",19,1
25,10/28/19 6:48,"Md 2.51 earthquake (automatic) occured at 2019-10-28T06:45:30 UTC, 8km W of Cobb, CA https://t.co/QwoDLEZxLT","{'type': 'Point', 'coordinates': [38.8334999, -122.8111649]}",[],19,1
26,10/28/19 2:23,"#KincadeFire 🔥 unofficial, automated update.
At Geyserville, CA. ⚠️ DO NOT USE FOR SAFETY PURPOSES - See officials… https://t.co/zUBGyBUOVk","{'type': 'Point', 'coordinates': [38.74160999, -122.82802967]}",[Hashtag(Text='KincadeFire')],19,0
27,10/28/19 2:15,"1.7 magnitude #earthquake. 7 km from #Cobb, CA, United States https://t.co/1Ra80WbT8r","{'type': 'Point', 'coordinates': [38.83, -122.8]}","[Hashtag(Text='earthquake'), Hashtag(Text='Cobb')]",19,1
28,10/28/19 2:13,"USGS reports a M1.67 #earthquake 7km W of Cobb, CA on 10/28/19 @ 2:08:31 UTC https://t.co/3Uq1C4VfuF #quake","{'type': 'Point', 'coordinates': [38.829834, -122.8000031]}","[Hashtag(Text='earthquake'), Hashtag(Text='quake')]",19,1
29,10/27/19 21:28,"#KincadeFire 🔥 unofficial, automated update.
At Geyserville, CA. ⚠️ DO NOT USE FOR SAFETY PURPOSES - See officials… https://t.co/qXOvlSy19T","{'type': 'Point', 'coordinates': [38.74160999, -122.82802967]}",[Hashtag(Text='KincadeFire')],19,0
30,10/27/19 21:09,"#KincadeFire 🔥 unofficial, automated update.
At Geyserville, CA. ⚠️ DO NOT USE FOR SAFETY PURPOSES - See officials… https://t.co/6q0kywDTR4","{'type': 'Point', 'coordinates': [38.74160999, -122.82802967]}",[Hashtag(Text='KincadeFire')],19,0
31,10/27/19 14:43,"#KincadeFire 🔥 unofficial, automated update.
At Geyserville, CA. ⚠️ DO NOT USE FOR SAFETY PURPOSES - See officials… https://t.co/m7ziGPRkq0","{'type': 'Point', 'coordinates': [38.74160999, -122.82802967]}",[Hashtag(Text='KincadeFire')],19,0
32,10/27/19 12:55,"#KincadeFire 🔥 unofficial, automated update.
At Geyserville, CA. ⚠️ DO NOT USE FOR SAFETY PURPOSES - See officials… https://t.co/GDQ96BH3Bl","{'type': 'Point', 'coordinates': [38.74160999, -122.82802967]}",[Hashtag(Text='KincadeFire')],19,0
33,10/27/19 1:42,"#KincadeFire 🔥 unofficial, automated update.
At Geyserville, CA. ⚠️ DO NOT USE FOR SAFETY PURPOSES - See officials… https://t.co/35s8lkh8cu","{'type': 'Point', 'coordinates': [38.74160999, -122.82802967]}",[Hashtag(Text='KincadeFire')],19,0
34,10/27/19 1:03,"#KincadeFire 🔥 unofficial, automated update.
At Geyserville, CA. ⚠️ DO NOT USE FOR SAFETY PURPOSES - See officials… https://t.co/YLfqYSvxiC","{'type': 'Point', 'coordinates': [38.74160999, -122.82802967]}",[Hashtag(Text='KincadeFire')],19,0
35,10/27/19 0:30,"2.0 magnitude #earthquake. 7 km from #Cobb, CA, United States https://t.co/S01dyVNrgN","{'type': 'Point', 'coordinates': [38.817, -122.808]}","[Hashtag(Text='earthquake'), Hashtag(Text='Cobb')]",19,1
36,10/27/19 0:25,"USGS reports a M1.98 #earthquake 6km NW of The Geysers, CA on 10/27/19 @ 0:22:18 UTC https://t.co/FPZIs7AWg4 #quake","{'type': 'Point', 'coordinates': [38.8171654, -122.8079987]}","[Hashtag(Text='earthquake'), Hashtag(Text='quake')]",19,1
37,10/26/19 23:25,"#KincadeFire 🔥 unofficial, automated update.
At Geyserville, CA. ⚠️ DO NOT USE FOR SAFETY PURPOSES - See officials… https://t.co/2EIIaqOruB","{'type': 'Point', 'coordinates': [38.74160999, -122.82802967]}",[Hashtag(Text='KincadeFire')],19,0
38,10/26/19 22:45,"USGS reports a M1.23 #earthquake 6km WNW of Cobb, CA on 10/26/19 @ 22:41:27 UTC https://t.co/JQzZQUBpAT #quake","{'type': 'Point', 'coordinates': [38.8364983, -122.7963333]}","[Hashtag(Text='earthquake'), Hashtag(Text='quake')]",19,1
39,10/26/19 21:49,"USGS reports a M1.34 #earthquake 2km WNW of The Geysers, CA on 10/26/19 @ 21:44:44 UTC https://t.co/zRGyue4ra1 #quake","{'type': 'Point', 'coordinates': [38.7816658, -122.7724991]}","[Hashtag(Text='earthquake'), Hashtag(Text='quake')]",19,1
40,10/26/19 21:42,"#KincadeFire 🔥 unofficial, automated update.
Near Cobb, CA. ⚠️ DO NOT USE FOR SAFETY PURPOSES - See officials inste… https://t.co/dYEyVQ0B1z","{'type': 'Point', 'coordinates': [38.792458, -122.780053]}",[Hashtag(Text='KincadeFire')],19,0
41,10/26/19 20:05,"2.2 magnitude #earthquake. 7 km from Cobb, #CA, United States https://t.co/AaYCS94Mts","{'type': 'Point', 'coordinates': [38.774, -122.777]}","[Hashtag(Text='earthquake'), Hashtag(Text='CA')]",19,1
42,10/26/19 20:05,"California, United States of America
MD 2.2 (4 min ago)
0km 38.77°N 122.78°W
Oct 26, 2019 20:01:08 UTC
#earthquake","{'type': 'Point', 'coordinates': [38.77, -122.78]}",[Hashtag(Text='earthquake')],19,1
43,10/26/19 20:03,"USGS reports a M2.21 #earthquake 2km W of The Geysers, CA on 10/26/19 @ 20:01:08 UTC https://t.co/V9awSbXLUM #quake","{'type': 'Point', 'coordinates': [38.7741661, -122.7768326]}","[Hashtag(Text='earthquake'), Hashtag(Text='quake')]",19,1
44,10/26/19 16:18,"USGS reports a M2.13 #earthquake 1km SSW of The Geysers, CA on 10/26/19 @ 16:15:04 UTC https://t.co/0ORjV9A5F5 #quake","{'type': 'Point', 'coordinates': [38.7724991, -122.7593307]}","[Hashtag(Text='earthquake'), Hashtag(Text='quake')]",19,1
45,10/26/19 16:17,"California, United States of America
MD 2.1 (2 min ago)
0km 38.77°N 122.76°W
Oct 26, 2019 16:15:04 UTC
#earthquake","{'type': 'Point', 'coordinates': [38.77, -122.76]}",[Hashtag(Text='earthquake')],19,0
0,10/28/19 8:23,"5.1 earthquake, 41km SW of Honiara, Solomon Islands. 2019-10-28 19:01:39 at epicenter (22m ago, depth 23km). https://t.co/m0gx5uzdrY","{'type': 'Point', 'coordinates': [-9.746, 159.7351]}",[],20,1
1,10/28/19 8:23,"Mb 5.1 earthquake (reviewed) occured at 2019-10-28T08:01:39 UTC, 41km SW of Honiara, Solomon Islands https://t.co/FZp6ooUOAL","{'type': 'Point', 'coordinates': [-9.746, 159.7351]}",[],20,1
2,10/28/19 8:22,"USGS reports a M5.1 #earthquake 41km SW of Honiara, Solomon Islands on 10/28/19 @ 8:01:39 UTC https://t.co/EX0m0nGqom #quake","{'type': 'Point', 'coordinates': [-9.746, 159.7351]}","[Hashtag(Text='earthquake'), Hashtag(Text='quake')]",20,1
3,10/28/19 8:22,"A 5.1 magnitude earthquake occurred 25.48mi SW of Honiara, Solomon Islands. Details: https://t.co/TXByqhSadb Map: https://t.co/EZf72tUHot","{'type': 'Point', 'coordinates': [-9.746, 159.7351]}",[],20,1
4,10/28/19 8:21,"M5.1 SOLOMON ISLANDS Depth 23.3km Oct 28, 2019 08:01:39 UTC, Oct 28, 2019 19:01:39 at epicenter https://t.co/y95VFb2YOp","{'type': 'Point', 'coordinates': [-9.746, 159.7351]}",[],20,1
5,10/28/19 8:21,"【M5.1】SOLOMON ISLANDS 23.3km 2019/10/28 17:01:39JST, 2019/10/28 08:01:39UTC
(G)https://t.co/1xA9BnbLK0 (USGS)https://t.co/s6li6WZ3xg","{'type': 'Point', 'coordinates': [-9.746, 159.7351]}",[],20,1
0,10/28/19 8:15,"USGS reports a M1.97 #earthquake 23km SSW of Los Banos, CA on 10/28/19 @ 8:12:01 UTC https://t.co/XBsPi0qS1w #quake","{'type': 'Point', 'coordinates': [36.8801651, -120.9846649]}","[Hashtag(Text='earthquake'), Hashtag(Text='quake')]",21,1
1,10/28/19 8:03,"Ml 3.69 earthquake (reviewed) occured at 2019-10-28T07:55:49 UTC, 24km SSW of Los Banos, CA https://t.co/GotAuxqGWs","{'type': 'Point', 'coordinates': [36.8730011, -120.9821701]}",[],21,1
2,10/28/19 8:01,"3.7 earthquake, 24km SSW of Los Banos, CA. 2019-10-27 23:55:49 at epicenter (6m ago, depth 3.7km). https://t.co/wiHxjzaGOa","{'type': 'Point', 'coordinates': [36.873, -120.98217]}",[],21,1
3,10/28/19 8:00,"Minor 3.69 earthquake: 00:55:49 on 10/28. Loc: 14.9mi SSW of Los Banos, CA. Depth: 2.3 mi https://t.co/EBlVX9gNi0","{'type': 'Point', 'coordinates': [36.8730011, -120.9821701]}",[],21,1
4,10/28/19 8:00,"3.7 magnitude #earthquake. 24 km from Los Banos, #CA, United States https://t.co/CjfJDH6uDn","{'type': 'Point', 'coordinates': [36.873, -120.982]}","[Hashtag(Text='earthquake'), Hashtag(Text='CA')]",21,1
5,10/28/19 8:00,"Ml 3.69 earthquake (automatic) occured at 2019-10-28T07:55:49 UTC, 24km SSW of Los Banos, CA https://t.co/GotAuxqGWs","{'type': 'Point', 'coordinates': [36.8730011, -120.9821701]}",[],21,1
6,10/28/19 8:00,"USGS reports a M3.69 #earthquake 24km SSW of Los Banos, CA on 10/28/19 @ 7:55:49 UTC https://t.co/6fqsGJoiKW #quake","{'type': 'Point', 'coordinates': [36.8730011, -120.9821701]}","[Hashtag(Text='earthquake'), Hashtag(Text='quake')]",21,1
7,10/28/19 7:59,"California, United States of America
ML 3.7 (3 min ago)
4km 36.87°N 120.98°W
Oct 28, 2019 07:55:49 UTC
#earthquake https://t.co/x3SdD3CI5A","{'type': 'Point', 'coordinates': [36.87, -120.98]}",[Hashtag(Text='earthquake')],21,0
8,10/28/19 7:45,"Md 2.47 earthquake (automatic) occured at 2019-10-28T07:42:27 UTC, 24km SSW of Los Banos, CA https://t.co/INcNSi8wk6","{'type': 'Point', 'coordinates': [36.8763351, -120.9833298]}",[],21,1
9,10/28/19 7:45,"California, United States of America
MD 2.5 (3 min ago)
0km 36.88°N 120.98°W
Oct 28, 2019 07:42:27 UTC
#earthquake","{'type': 'Point', 'coordinates': [36.88, -120.98]}",[Hashtag(Text='earthquake')],21,0
10,10/28/19 7:45,"USGS reports a M2.47 #earthquake 24km SSW of Los Banos, CA on 10/28/19 @ 7:42:27 UTC https://t.co/Mjn2p4htEE #quake","{'type': 'Point', 'coordinates': [36.8763351, -120.9833298]}","[Hashtag(Text='earthquake'), Hashtag(Text='quake')]",21,1
11,10/27/19 14:30,"1.6 magnitude #earthquake. 25 km from #LosBanos, CA, United States https://t.co/0NGe2CFhrE","{'type': 'Point', 'coordinates': [36.862, -120.985]}","[Hashtag(Text='earthquake'), Hashtag(Text='LosBanos')]",21,1
12,10/27/19 14:27,"USGS reports a M1.57 #earthquake 25km SSW of Los Banos, CA on 10/27/19 @ 14:23:22 UTC https://t.co/jjGLrdAdlM #quake","{'type': 'Point', 'coordinates': [36.8618317, -120.9846649]}","[Hashtag(Text='earthquake'), Hashtag(Text='quake')]",21,1
0,10/28/19 8:15,"USGS reports a M1.97 #earthquake 23km SSW of Los Banos, CA on 10/28/19 @ 8:12:01 UTC https://t.co/XBsPi0qS1w #quake","{'type': 'Point', 'coordinates': [36.8801651, -120.9846649]}","[Hashtag(Text='earthquake'), Hashtag(Text='quake')]",22,1
1,10/28/19 8:03,"Ml 3.69 earthquake (reviewed) occured at 2019-10-28T07:55:49 UTC, 24km SSW of Los Banos, CA https://t.co/GotAuxqGWs","{'type': 'Point', 'coordinates': [36.8730011, -120.9821701]}",[],22,1
2,10/28/19 8:01,"3.7 earthquake, 24km SSW of Los Banos, CA. 2019-10-27 23:55:49 at epicenter (6m ago, depth 3.7km). https://t.co/wiHxjzaGOa","{'type': 'Point', 'coordinates': [36.873, -120.98217]}",[],22,1
3,10/28/19 8:00,"Minor 3.69 earthquake: 00:55:49 on 10/28. Loc: 14.9mi SSW of Los Banos, CA. Depth: 2.3 mi https://t.co/EBlVX9gNi0","{'type': 'Point', 'coordinates': [36.8730011, -120.9821701]}",[],22,1
4,10/28/19 8:00,"3.7 magnitude #earthquake. 24 km from Los Banos, #CA, United States https://t.co/CjfJDH6uDn","{'type': 'Point', 'coordinates': [36.873, -120.982]}","[Hashtag(Text='earthquake'), Hashtag(Text='CA')]",22,1
5,10/28/19 8:00,"Ml 3.69 earthquake (automatic) occured at 2019-10-28T07:55:49 UTC, 24km SSW of Los Banos, CA https://t.co/GotAuxqGWs","{'type': 'Point', 'coordinates': [36.8730011, -120.9821701]}",[],22,1
6,10/28/19 8:00,"USGS reports a M3.69 #earthquake 24km SSW of Los Banos, CA on 10/28/19 @ 7:55:49 UTC https://t.co/6fqsGJoiKW #quake","{'type': 'Point', 'coordinates': [36.8730011, -120.9821701]}","[Hashtag(Text='earthquake'), Hashtag(Text='quake')]",22,1
7,10/28/19 7:59,"California, United States of America
ML 3.7 (3 min ago)
4km 36.87°N 120.98°W
Oct 28, 2019 07:55:49 UTC
#earthquake https://t.co/x3SdD3CI5A","{'type': 'Point', 'coordinates': [36.87, -120.98]}",[Hashtag(Text='earthquake')],22,0
8,10/28/19 7:45,"Md 2.47 earthquake (automatic) occured at 2019-10-28T07:42:27 UTC, 24km SSW of Los Banos, CA https://t.co/INcNSi8wk6","{'type': 'Point', 'coordinates': [36.8763351, -120.9833298]}",[],22,1
9,10/28/19 7:45,"California, United States of America
MD 2.5 (3 min ago)
0km 36.88°N 120.98°W
Oct 28, 2019 07:42:27 UTC
#earthquake","{'type': 'Point', 'coordinates': [36.88, -120.98]}",[Hashtag(Text='earthquake')],22,1
10,10/28/19 7:45,"USGS reports a M2.47 #earthquake 24km SSW of Los Banos, CA on 10/28/19 @ 7:42:27 UTC https://t.co/Mjn2p4htEE #quake","{'type': 'Point', 'coordinates': [36.8763351, -120.9833298]}","[Hashtag(Text='earthquake'), Hashtag(Text='quake')]",22,1
11,10/27/19 14:30,"1.6 magnitude #earthquake. 25 km from #LosBanos, CA, United States https://t.co/0NGe2CFhrE","{'type': 'Point', 'coordinates': [36.862, -120.985]}","[Hashtag(Text='earthquake'), Hashtag(Text='LosBanos')]",22,1
12,10/27/19 14:27,"USGS reports a M1.57 #earthquake 25km SSW of Los Banos, CA on 10/27/19 @ 14:23:22 UTC https://t.co/jjGLrdAdlM #quake","{'type': 'Point', 'coordinates': [36.8618317, -120.9846649]}","[Hashtag(Text='earthquake'), Hashtag(Text='quake')]",22,1
0,10/28/19 15:30,"California, United States of America
MD 2.0 (3 min ago)
2km 38.83°N 122.81°W
Oct 28, 2019 15:26:58 UTC
#earthquake","{'type': 'Point', 'coordinates': [38.83, -122.81]}",[Hashtag(Text='earthquake')],23,0
1,10/28/19 15:30,"USGS reports a M2.05 #earthquake 7km NW of The Geysers, CA on 10/28/19 @ 15:26:58 UTC https://t.co/50FKIho0h0 #quake","{'type': 'Point', 'coordinates': [38.8291664, -122.8066635]}","[Hashtag(Text='earthquake'), Hashtag(Text='quake')]",23,1
2,10/28/19 15:15,"1.6 magnitude #earthquake. 8 km from #Cobb, CA, United States https://t.co/jtCUzUYf0a","{'type': 'Point', 'coordinates': [38.806, -122.812]}","[Hashtag(Text='earthquake'), Hashtag(Text='Cobb')]",23,1
3,10/28/19 15:14,"USGS reports a M1.55 #earthquake 6km NW of The Geysers, CA on 10/28/19 @ 15:11:05 UTC https://t.co/0MjGnnK8pm #quake","{'type': 'Point', 'coordinates': [38.8061676, -122.8118362]}","[Hashtag(Text='earthquake'), Hashtag(Text='quake')]",23,1
4,10/28/19 14:11,"California, United States of America
MD 2.1 (4 min ago)
1km 38.80°N 122.81°W
Oct 28, 2019 14:07:22 UTC
#earthquake","{'type': 'Point', 'coordinates': [38.8, -122.81]}",[Hashtag(Text='earthquake')],23,0
5,10/28/19 14:10,"2.1 magnitude #earthquake. 8 km from #Cobb, CA, United States https://t.co/Z6ibYwlEEy","{'type': 'Point', 'coordinates': [38.804, -122.808]}","[Hashtag(Text='earthquake'), Hashtag(Text='Cobb')]",23,1
6,10/28/19 14:10,"USGS reports a M2.14 #earthquake 5km WNW of The Geysers, CA on 10/28/19 @ 14:07:22 UTC https://t.co/xH51GkRHVP #quake","{'type': 'Point', 'coordinates': [38.8036652, -122.8083344]}","[Hashtag(Text='earthquake'), Hashtag(Text='quake')]",23,1
7,10/28/19 8:30,"2.3 magnitude #earthquake. 5 km from Cobb, #CA, United States https://t.co/a6T8Opyg2B","{'type': 'Point', 'coordinates': [38.798, -122.771]}","[Hashtag(Text='earthquake'), Hashtag(Text='CA')]",23,1
8,10/28/19 8:27,"California, United States of America
MD 2.3 (3 min ago)
0km 38.80°N 122.77°W
Oct 28, 2019 08:23:35 UTC
#earthquake","{'type': 'Point', 'coordinates': [38.8, -122.77]}",[Hashtag(Text='earthquake')],23,0
9,10/28/19 8:27,"USGS reports a M2.3 #earthquake 3km NNW of The Geysers, CA on 10/28/19 @ 8:23:35 UTC https://t.co/0No6ZPz5Dn #quake","{'type': 'Point', 'coordinates': [38.7980003, -122.770668]}","[Hashtag(Text='earthquake'), Hashtag(Text='quake')]",23,1
10,10/28/19 8:20,"1.6 magnitude #earthquake. 5 km from #Cobb, CA, United States https://t.co/b9M1L9Lc3q","{'type': 'Point', 'coordinates': [38.803, -122.777]}","[Hashtag(Text='earthquake'), Hashtag(Text='Cobb')]",23,1
11,10/28/19 8:18,"USGS reports a M1.64 #earthquake 3km NNW of The Geysers, CA on 10/28/19 @ 8:15:26 UTC https://t.co/zySyJnc5EF #quake","{'type': 'Point', 'coordinates': [38.8031654, -122.7773361]}","[Hashtag(Text='earthquake'), Hashtag(Text='quake')]",23,1
12,10/28/19 8:15,"Ml 3.3 earthquake (automatic) occured at 2019-10-28T08:10:43 UTC, 4km NNW of The Geysers, CA https://t.co/HQeflhcB8c","{'type': 'Point', 'coordinates': [38.8058319, -122.7766647]}",[],23,1
13,10/28/19 8:15,"2.5 magnitude #earthquake. 5 km from Cobb, #CA, ##UnitedStates https://t.co/g6Rbv77OYt","{'type': 'Point', 'coordinates': [38.797, -122.767]}","[Hashtag(Text='earthquake'), Hashtag(Text='CA'), Hashtag(Text='UnitedStates')]",23,1
14,10/28/19 8:15,"California, United States of America
ML 3.3 (4 min ago)
1km 38.81°N 122.78°W
Oct 28, 2019 08:10:43 UTC
#earthquake https://t.co/KrJsCFB1IB","{'type': 'Point', 'coordinates': [38.81, -122.78]}",[Hashtag(Text='earthquake')],23,0
15,10/28/19 8:15,"USGS reports a M3.3 #earthquake 4km NNW of The Geysers, CA on 10/28/19 @ 8:10:43 UTC https://t.co/RSzPI3A7e5 #quake","{'type': 'Point', 'coordinates': [38.8058319, -122.7766647]}","[Hashtag(Text='earthquake'), Hashtag(Text='quake')]",23,1
16,10/28/19 8:14,"3.3 earthquake, 4km NNW of The Geysers, CA. 2019-10-28 08:10:43 UTC at epicenter (4m ago, depth 1km). https://t.co/KI1DXbHUFn","{'type': 'Point', 'coordinates': [38.805832, -122.776665]}",[],23,1
17,10/28/19 8:11,"Md 2.47 earthquake (automatic) occured at 2019-10-28T08:08:09 UTC, 2km NNW of The Geysers, CA https://t.co/UsWYakk1s4","{'type': 'Point', 'coordinates': [38.7965012, -122.7671661]}",[],23,1
18,10/28/19 8:11,"California, United States of America
MD 2.5 (3 min ago)
0km 38.80°N 122.77°W
Oct 28, 2019 08:08:09 UTC
#earthquake","{'type': 'Point', 'coordinates': [38.8, -122.77]}",[Hashtag(Text='earthquake')],23,0
19,10/28/19 8:11,"USGS reports a M2.47 #earthquake 2km NNW of The Geysers, CA on 10/28/19 @ 8:08:09 UTC https://t.co/I8SPhPz1VZ #quake","{'type': 'Point', 'coordinates': [38.7965012, -122.7671661]}","[Hashtag(Text='earthquake'), Hashtag(Text='quake')]",23,1
20,10/28/19 6:50,"2.5 magnitude #earthquake. 8 km from Cobb, #CA, United States https://t.co/QlnoI4kNR0","{'type': 'Point', 'coordinates': [38.834, -122.811]}","[Hashtag(Text='earthquake'), Hashtag(Text='CA')]",23,1
21,10/28/19 6:49,"California, United States of America
MD 2.5 (4 min ago)
1km 38.83°N 122.81°W
Oct 28, 2019 06:45:30 UTC
#earthquake","{'type': 'Point', 'coordinates': [38.83, -122.81]}",[Hashtag(Text='earthquake')],23,0
22,10/28/19 6:49,"USGS reports a M2.51 #earthquake 8km W of Cobb, CA on 10/28/19 @ 6:45:30 UTC https://t.co/gPn18jjRli #quake","{'type': 'Point', 'coordinates': [38.8334999, -122.8111649]}","[Hashtag(Text='earthquake'), Hashtag(Text='quake')]",23,1
23,10/28/19 6:48,"Md 2.51 earthquake (automatic) occured at 2019-10-28T06:45:30 UTC, 8km W of Cobb, CA https://t.co/QwoDLEZxLT","{'type': 'Point', 'coordinates': [38.8334999, -122.8111649]}",[],23,1
24,10/28/19 2:15,"1.7 magnitude #earthquake. 7 km from #Cobb, CA, United States https://t.co/1Ra80WbT8r","{'type': 'Point', 'coordinates': [38.83, -122.8]}","[Hashtag(Text='earthquake'), Hashtag(Text='Cobb')]",23,1
25,10/28/19 2:13,"USGS reports a M1.67 #earthquake 7km W of Cobb, CA on 10/28/19 @ 2:08:31 UTC https://t.co/3Uq1C4VfuF #quake","{'type': 'Point', 'coordinates': [38.829834, -122.8000031]}","[Hashtag(Text='earthquake'), Hashtag(Text='quake')]",23,1
26,10/27/19 0:30,"2.0 magnitude #earthquake. 7 km from #Cobb, CA, United States https://t.co/S01dyVNrgN","{'type': 'Point', 'coordinates': [38.817, -122.808]}","[Hashtag(Text='earthquake'), Hashtag(Text='Cobb')]",23,1
